Date,XAU/USD
1989-10-10,360.65
1989-10-11,361.63
1989-10-12,362.78
1989-10-13,362.78
1989-10-16,366.9
1989-10-17,366.83
1989-10-18,368.18
1989-10-19,366.59
1989-10-20,366.69
1989-10-23,366.21
1989-10-24,369.38
1989-10-25,368.44
1989-10-26,371.15
1989-10-27,377.5
1989-10-30,377.1
1989-10-31,373.9
1989-11-01,373.15
1989-11-02,378.7
1989-11-03,377.85
1989-11-06,380.8
1989-11-07,385.0
1989-11-08,389.0
1989-11-09,386.45
1989-11-10,385.95
1989-11-13,390.5
1989-11-14,392.55
1989-11-15,390.05
1989-11-16,391.95
1989-11-17,394.6
1989-11-20,398.45
1989-11-21,403.5
1989-11-22,410.0
1989-11-23,412.0
1989-11-24,419.05
1989-11-27,414.25
1989-11-28,413.0
1989-11-29,407.75
1989-11-30,411.7
1989-12-01,413.75
1989-12-04,400.5
1989-12-05,403.85
1989-12-06,405.25
1989-12-07,409.65
1989-12-08,412.25
1989-12-11,417.25
1989-12-12,417.55
1989-12-13,405.25
1989-12-14,408.65
1989-12-15,413.35
1989-12-18,412.65
1989-12-19,412.75
1989-12-20,413.55
1989-12-21,412.0
1989-12-22,414.15
1989-12-25,413.5
1989-12-26,407.0
1989-12-27,400.75
1989-12-28,399.75
1989-12-29,403.05
1990-01-02,399.45
1990-01-03,394.75
1990-01-04,399.05
1990-01-05,406.35
1990-01-08,402.1
1990-01-09,405.75
1990-01-10,411.45
1990-01-11,413.45
1990-01-12,415.38
1990-01-15,415.45
1990-01-16,409.25
1990-01-17,413.45
1990-01-18,410.9
1990-01-19,410.15
1990-01-22,408.65
1990-01-23,413.2
1990-01-24,417.65
1990-01-25,418.12
1990-01-26,420.25
1990-01-29,419.0
1990-01-30,418.85
1990-01-31,411.7
1990-02-01,417.9
1990-02-02,418.35
