,Date,XAU/USD
1070,1984-03-02,399.0
1071,1984-03-05,405.8
1072,1984-03-06,402.5
1073,1984-03-07,398.7
1074,1984-03-08,397.2
1075,1984-03-09,399.9
1076,1984-03-12,395.7
1077,1984-03-13,397.2
1078,1984-03-14,399.7
1079,1984-03-15,394.5
1080,1984-03-16,392.7
1081,1984-03-19,393.6
1082,1984-03-20,393.8
1083,1984-03-21,392.3
1084,1984-03-22,389.3
1085,1984-03-23,387.9
1086,1984-03-26,387.4
1087,1984-03-27,388.8
1088,1984-03-28,385.7
1089,1984-03-29,390.2
1090,1984-03-30,388.5
1091,1984-04-02,387.2
1092,1984-04-03,380.4
1093,1984-04-04,381.2
1094,1984-04-05,381.2
1095,1984-04-06,380.2
1096,1984-04-09,382.4
1097,1984-04-10,381.3
1098,1984-04-11,384.5
1099,1984-04-12,381.9
1100,1984-04-13,379.2
1101,1984-04-16,380.1
1102,1984-04-17,380.2
1103,1984-04-18,380.5
1104,1984-04-19,384.9
1105,1984-04-23,387.2
1106,1984-04-24,383.2
1107,1984-04-25,382.3
1108,1984-04-26,379.9
1109,1984-04-27,379.2
1110,1984-04-30,375.8
1111,1984-05-01,376.5
1112,1984-05-02,377.3
1113,1984-05-03,378.5
1114,1984-05-04,376.7
1115,1984-05-07,374.5
1116,1984-05-08,371.5
1117,1984-05-09,372.6
1118,1984-05-10,371.7
1119,1984-05-11,372.5
1120,1984-05-14,372.5
1121,1984-05-15,373.2
1122,1984-05-16,375.2
1123,1984-05-17,376.5
1124,1984-05-18,375.6
1125,1984-05-21,380.7
1126,1984-05-22,379.5
1127,1984-05-23,378.5
1128,1984-05-24,375.6
1129,1984-05-25,384.2
1130,1984-05-29,385.6
1131,1984-05-30,386.4
1132,1984-05-31,384.2
1133,1984-06-01,393.7
1134,1984-06-04,391.0
1135,1984-06-05,393.7
1136,1984-06-06,391.6
1137,1984-06-07,392.2
1138,1984-06-08,386.0
1139,1984-06-11,382.5
1140,1984-06-12,375.0
1141,1984-06-13,374.0
1142,1984-06-14,375.6
1143,1984-06-15,368.0
1144,1984-06-18,367.9
1145,1984-06-19,370.6
1146,1984-06-20,370.0
1147,1984-06-21,370.7
1148,1984-06-22,374.2
1149,1984-06-25,369.2
1150,1984-06-26,369.5
1151,1984-06-27,369.2
1152,1984-06-28,372.9
1153,1984-06-29,373.0
1154,1984-07-02,370.0
1155,1984-07-03,368.3
1156,1984-07-05,364.8
1157,1984-07-06,353.2
1158,1984-07-09,338.5
1159,1984-07-10,344.2
1160,1984-07-11,339.2
1161,1984-07-12,341.1
1162,1984-07-13,345.0
1163,1984-07-16,350.1
1164,1984-07-17,347.1
1165,1984-07-18,345.7
1166,1984-07-19,350.2
1167,1984-07-20,342.0
1168,1984-07-23,335.0
1169,1984-07-24,338.5
1170,1984-07-25,341.7
1171,1984-07-26,344.2
1172,1984-07-27,335.2
1173,1984-07-30,338.5
1174,1984-07-31,342.3
1175,1984-08-01,339.0
1176,1984-08-02,344.0
1177,1984-08-03,349.2
1178,1984-08-06,349.2
1179,1984-08-07,342.0
1180,1984-08-08,344.5
1181,1984-08-09,344.2
1182,1984-08-10,346.7
1183,1984-08-13,343.5
1184,1984-08-14,354.0
1185,1984-08-15,350.9
1186,1984-08-16,352.2
1187,1984-08-17,352.0
1188,1984-08-20,349.3
1189,1984-08-21,346.0
1190,1984-08-22,345.0
1191,1984-08-23,351.2
1192,1984-08-24,350.0
1193,1984-08-27,348.0
1194,1984-08-28,349.7
1195,1984-08-29,350.5
1196,1984-08-30,347.2
1197,1984-08-31,348.2
1198,1984-09-04,341.2
1199,1984-09-05,338.2
1200,1984-09-06,340.5
1201,1984-09-07,339.7
1202,1984-09-10,338.4
1203,1984-09-11,340.3
1204,1984-09-12,338.5
1205,1984-09-13,336.8
1206,1984-09-14,341.4
1207,1984-09-17,335.2
1208,1984-09-18,336.7
1209,1984-09-19,340.0
1210,1984-09-20,338.7
1211,1984-09-21,343.5
1212,1984-09-24,347.7
1213,1984-09-25,345.0
1214,1984-09-26,346.1
1215,1984-09-27,345.2
1216,1984-09-28,343.7
1217,1984-10-01,345.4
1218,1984-10-02,345.2
1219,1984-10-03,348.5
1220,1984-10-04,346.2
1221,1984-10-05,343.8
1222,1984-10-08,343.8
1223,1984-10-09,341.0
1224,1984-10-10,337.7
1225,1984-10-11,338.1
1226,1984-10-12,338.9
1227,1984-10-15,338.6
1228,1984-10-16,339.5
1229,1984-10-17,340.5
1230,1984-10-18,339.5
1231,1984-10-19,339.5
1232,1984-10-22,338.4
1233,1984-10-23,340.0
1234,1984-10-24,340.0
1235,1984-10-25,338.5
1236,1984-10-26,337.6
1237,1984-10-29,336.2
1238,1984-10-30,335.5
1239,1984-10-31,333.5
1240,1984-11-01,333.8
1241,1984-11-02,343.1
1242,1984-11-05,342.4
1243,1984-11-06,342.4
1244,1984-11-07,347.6
1245,1984-11-08,347.1
1246,1984-11-09,346.8
1247,1984-11-12,345.7
1248,1984-11-13,350.4
1249,1984-11-14,345.8
1250,1984-11-15,343.7
1251,1984-11-16,345.0
1252,1984-11-19,343.4
1253,1984-11-20,342.6
1254,1984-11-21,340.3
1255,1984-11-23,340.3
1256,1984-11-26,336.9
1257,1984-11-27,332.9
1258,1984-11-28,329.0
1259,1984-11-29,330.6
1260,1984-11-30,329.0
1261,1984-12-03,329.5
1262,1984-12-04,332.0
1263,1984-12-05,329.9
1264,1984-12-06,330.7
1265,1984-12-07,327.0
1266,1984-12-10,326.2
1267,1984-12-11,326.7
1268,1984-12-12,324.5
1269,1984-12-13,324.2
1270,1984-12-14,322.5
1271,1984-12-17,315.0
1272,1984-12-18,309.0
1273,1984-12-19,309.3
1274,1984-12-20,307.5
1275,1984-12-21,311.0
1276,1984-12-26,312.6
1277,1984-12-27,309.2
1278,1984-12-28,308.3
1279,1984-12-31,308.3
1280,1985-01-02,305.5
1281,1985-01-03,302.3
1282,1985-01-04,303.1
1283,1985-01-07,298.2
1284,1985-01-08,302.0
1285,1985-01-09,300.5
1286,1985-01-10,303.8
1287,1985-01-11,304.2
1288,1985-01-14,299.0
1289,1985-01-15,301.8
1290,1985-01-16,302.7
1291,1985-01-17,305.5
1292,1985-01-18,308.0
1293,1985-01-21,307.2
1294,1985-01-22,306.9
1295,1985-01-23,300.2
1296,1985-01-24,300.8
1297,1985-01-25,298.8
1298,1985-01-28,297.7
1299,1985-01-29,303.2
1300,1985-01-30,302.9
1301,1985-01-31,306.6
1302,1985-02-01,303.6
1303,1985-02-04,301.2
1304,1985-02-05,302.0
1305,1985-02-06,302.8
1306,1985-02-07,301.6
1307,1985-02-08,299.8
1308,1985-02-11,300.1
1309,1985-02-12,302.5
1310,1985-02-13,303.2
1311,1985-02-14,304.1
1312,1985-02-15,304.0
1313,1985-02-19,302.6
1314,1985-02-20,302.9
1315,1985-02-21,299.8
1316,1985-02-22,298.4
1317,1985-02-25,284.2
1318,1985-02-26,285.7
1319,1985-02-27,290.8
1320,1985-02-28,287.7
1321,1985-03-01,287.2
1322,1985-03-04,288.6
1323,1985-03-05,287.9
1324,1985-03-06,287.4
1325,1985-03-07,289.6
1326,1985-03-08,291.0
1327,1985-03-11,291.0
1328,1985-03-12,288.4
1329,1985-03-13,290.2
1330,1985-03-14,290.7
1331,1985-03-15,292.7
1332,1985-03-18,298.8
1333,1985-03-19,316.7
1334,1985-03-20,324.0
1335,1985-03-21,318.5
1336,1985-03-22,315.5
1337,1985-03-25,314.6
1338,1985-03-26,323.7
1339,1985-03-27,330.4
1340,1985-03-28,326.2
1341,1985-03-29,329.2
1342,1985-04-01,321.1
1343,1985-04-02,318.7
1344,1985-04-03,321.2
1345,1985-04-04,316.7
1346,1985-04-08,317.5
1347,1985-04-09,323.1
1348,1985-04-10,327.2
1349,1985-04-11,332.2
1350,1985-04-12,329.9
1351,1985-04-15,334.2
1352,1985-04-16,330.5
1353,1985-04-17,327.3
1354,1985-04-18,329.7
1355,1985-04-19,327.0
1356,1985-04-22,327.7
1357,1985-04-23,326.6
1358,1985-04-24,322.0
1359,1985-04-25,322.5
1360,1985-04-26,323.5
1361,1985-04-29,322.5
1362,1985-04-30,321.3
1363,1985-05-01,312.5
1364,1985-05-02,313.2
1365,1985-05-03,312.7
1366,1985-05-06,309.9
1367,1985-05-07,313.5
1368,1985-05-08,312.8
1369,1985-05-09,315.1
1370,1985-05-10,314.5
1371,1985-05-13,321.0
1372,1985-05-14,326.5
1373,1985-05-15,322.7
1374,1985-05-16,320.1
1375,1985-05-17,322.5
1376,1985-05-20,323.3
1377,1985-05-21,314.9
1378,1985-05-22,316.3
1379,1985-05-23,315.4
1380,1985-05-24,314.7
1381,1985-05-28,311.3
1382,1985-05-29,312.0
1383,1985-05-30,314.6
1384,1985-05-31,314.0
1385,1985-06-03,318.1
1386,1985-06-04,315.7
1387,1985-06-05,314.2
1388,1985-06-06,314.8
1389,1985-06-07,314.3
1390,1985-06-10,312.0
1391,1985-06-11,315.0
1392,1985-06-12,314.5
1393,1985-06-13,313.7
1394,1985-06-14,318.2
1395,1985-06-17,318.9
1396,1985-06-18,323.7
1397,1985-06-19,325.4
1398,1985-06-20,318.1
1399,1985-06-21,313.4
1400,1985-06-24,314.6
1401,1985-06-25,315.5
1402,1985-06-26,316.7
1403,1985-06-27,315.0
1404,1985-06-28,317.7
1405,1985-07-01,313.9
1406,1985-07-02,308.2
1407,1985-07-03,310.3
1408,1985-07-08,309.2
1409,1985-07-09,314.8
1410,1985-07-10,314.8
1411,1985-07-11,313.5
1412,1985-07-12,312.6
1413,1985-07-15,315.8
1414,1985-07-16,321.7
1415,1985-07-17,325.6
1416,1985-07-18,320.0
1417,1985-07-19,318.9
1418,1985-07-22,317.2
1419,1985-07-23,322.5
1420,1985-07-24,317.7
1421,1985-07-25,317.4
1422,1985-07-26,316.9
1423,1985-07-29,326.5
1424,1985-07-30,325.2
1425,1985-07-31,327.5
1426,1985-08-01,322.1
1427,1985-08-02,320.5
1428,1985-08-05,323.7
1429,1985-08-06,320.0
1430,1985-08-07,321.1
1431,1985-08-08,322.7
1432,1985-08-09,321.6
1433,1985-08-12,326.9
1434,1985-08-13,326.7
1435,1985-08-14,326.0
1436,1985-08-15,331.3
1437,1985-08-16,335.3
1438,1985-08-19,341.1
1439,1985-08-20,334.4
1440,1985-08-21,335.9
1441,1985-08-22,335.5
1442,1985-08-23,334.8
1443,1985-08-26,337.6
1444,1985-08-27,336.0
1445,1985-08-28,340.9
1446,1985-08-29,337.2
1447,1985-08-30,333.2
1448,1985-09-03,328.2
1449,1985-09-04,326.0
1450,1985-09-05,326.0
1451,1985-09-06,317.6
1452,1985-09-09,319.6
1453,1985-09-10,321.6
1454,1985-09-11,321.0
1455,1985-09-12,319.5
1456,1985-09-13,321.3
1457,1985-09-16,319.5
1458,1985-09-17,317.8
1459,1985-09-18,316.5
1460,1985-09-19,316.5
1461,1985-09-20,319.1
1462,1985-09-23,327.7
1463,1985-09-24,327.9
1464,1985-09-25,328.5
1465,1985-09-26,329.2
1466,1985-09-27,329.2
1467,1985-09-30,326.0
1468,1985-10-01,322.5
1469,1985-10-02,325.2
1470,1985-10-03,325.1
1471,1985-10-04,328.0
1472,1985-10-07,326.0
1473,1985-10-08,326.6
1474,1985-10-09,326.8
1475,1985-10-10,325.7
1476,1985-10-11,325.8
1477,1985-10-14,325.8
1478,1985-10-15,327.2
1479,1985-10-16,323.9
1480,1985-10-17,325.7
1481,1985-10-18,326.5
1482,1985-10-21,326.4
1483,1985-10-22,328.0
1484,1985-10-23,325.9
1485,1985-10-24,326.4
1486,1985-10-25,325.6
1487,1985-10-28,326.5
1488,1985-10-29,326.5
1489,1985-10-30,326.4
1490,1985-10-31,325.3
1491,1985-11-01,323.7
1492,1985-11-04,325.6
1493,1985-11-05,324.8
1494,1985-11-06,324.6
1495,1985-11-07,323.2
1496,1985-11-08,322.2
1497,1985-11-11,323.3
1498,1985-11-12,323.3
1499,1985-11-13,324.5
1500,1985-11-14,325.5
1501,1985-11-15,325.6
1502,1985-11-18,323.7
1503,1985-11-19,324.6
1504,1985-11-20,325.9
1505,1985-11-21,325.8
1506,1985-11-22,326.7
1507,1985-11-25,330.4
1508,1985-11-26,331.5
1509,1985-11-27,328.4
1510,1985-11-29,328.4
1511,1985-12-02,321.7
1512,1985-12-03,322.8
1513,1985-12-04,324.2
1514,1985-12-05,323.0
1515,1985-12-06,322.3
1516,1985-12-09,317.6
1517,1985-12-10,317.2
1518,1985-12-11,315.5
1519,1985-12-12,317.7
1520,1985-12-13,318.0
1521,1985-12-16,318.6
1522,1985-12-17,321.1
1523,1985-12-18,320.3
1524,1985-12-19,325.8
1525,1985-12-20,325.5
1526,1985-12-23,327.6
1527,1985-12-24,327.6
1528,1985-12-26,325.5
1529,1985-12-27,326.8
1530,1985-12-30,327.0
1531,1985-12-31,329.7
1532,1986-01-02,326.5
1533,1986-01-03,327.0
1534,1986-01-06,328.0
1535,1986-01-07,330.2
1536,1986-01-08,332.6
1537,1986-01-09,333.5
1538,1986-01-10,340.4
1539,1986-01-13,339.4
1540,1986-01-14,341.0
1541,1986-01-15,347.0
1542,1986-01-16,363.2
1543,1986-01-17,352.6
1544,1986-01-20,351.0
1545,1986-01-21,356.7
1546,1986-01-22,353.2
1547,1986-01-23,350.3
1548,1986-01-24,354.0
1549,1986-01-27,358.4
1550,1986-01-28,353.2
1551,1986-01-29,353.5
1552,1986-01-30,358.2
1553,1986-01-31,350.5
1554,1986-02-03,347.3
1555,1986-02-04,338.8
1556,1986-02-05,337.3
1557,1986-02-06,337.1
1558,1986-02-07,337.4
1559,1986-02-10,340.1
1560,1986-02-11,336.0
1561,1986-02-12,337.5
1562,1986-02-13,334.0
1563,1986-02-14,331.3
1564,1986-02-18,337.5
1565,1986-02-19,341.6
1566,1986-02-20,337.3
1567,1986-02-21,338.0
1568,1986-02-24,342.0
1569,1986-02-25,352.6
1570,1986-02-26,346.0
1571,1986-02-27,336.9
1572,1986-02-28,338.1
1573,1986-03-03,335.6
1574,1986-03-04,337.1
1575,1986-03-05,341.7
1576,1986-03-06,344.7
1577,1986-03-07,343.3
1578,1986-03-10,340.5
1579,1986-03-11,342.9
1580,1986-03-12,344.1
1581,1986-03-13,349.8
1582,1986-03-14,348.0
1583,1986-03-17,349.9
1584,1986-03-18,351.1
1585,1986-03-19,346.7
1586,1986-03-20,350.6
1587,1986-03-21,352.9
1588,1986-03-24,350.4
1589,1986-03-25,352.0
1590,1986-03-26,344.3
1591,1986-03-27,344.2
1592,1986-03-31,338.1
1593,1986-04-01,333.1
1594,1986-04-02,335.5
1595,1986-04-03,334.7
1596,1986-04-04,334.5
1597,1986-04-07,337.9
1598,1986-04-08,339.6
1599,1986-04-09,338.1
1600,1986-04-10,337.7
1601,1986-04-11,341.9
1602,1986-04-14,341.8
1603,1986-04-15,342.0
1604,1986-04-16,339.0
1605,1986-04-17,340.1
1606,1986-04-18,343.0
1607,1986-04-21,341.6
1608,1986-04-22,344.3
1609,1986-04-23,346.2
1610,1986-04-24,344.7
1611,1986-04-25,344.4
1612,1986-04-28,343.4
1613,1986-04-29,342.4
1614,1986-04-30,345.7
1615,1986-05-01,345.3
1616,1986-05-02,341.6
1617,1986-05-05,343.0
1618,1986-05-06,340.4
1619,1986-05-07,342.4
1620,1986-05-08,343.0
1621,1986-05-09,343.83
1622,1986-05-12,343.0
1623,1986-05-13,339.88
1624,1986-05-14,340.19
1625,1986-05-15,339.57
1626,1986-05-16,340.81
1627,1986-05-19,338.21
1628,1986-05-20,336.03
1629,1986-05-21,335.93
1630,1986-05-22,338.42
1631,1986-05-23,338.42
1632,1986-05-27,338.94
1633,1986-05-28,338.94
1634,1986-05-29,339.98
1635,1986-05-30,339.98
1636,1986-06-02,338.42
1637,1986-06-03,338.94
1638,1986-06-04,337.59
1639,1986-06-05,338.42
1640,1986-06-06,338.42
1641,1986-06-09,338.42
1642,1986-06-10,345.49
1643,1986-06-11,344.45
1644,1986-06-12,343.52
1645,1986-06-13,344.45
1646,1986-06-16,335.93
1647,1986-06-17,333.33
1648,1986-06-18,336.65
1649,1986-06-19,336.65
1650,1986-06-20,336.65
1651,1986-06-23,337.59
1652,1986-06-24,339.98
1653,1986-06-25,341.13
1654,1986-06-26,341.96
1655,1986-06-27,340.4
1656,1986-06-30,343.52
1657,1986-07-01,341.96
1658,1986-07-02,339.98
1659,1986-07-03,340.4
1660,1986-07-04,340.4
1661,1986-07-07,341.85
1662,1986-07-08,343.93
1663,1986-07-09,343.93
1664,1986-07-10,343.52
1665,1986-07-11,344.97
1666,1986-07-14,342.58
1667,1986-07-15,344.45
1668,1986-07-16,343.93
1669,1986-07-17,344.45
1670,1986-07-18,344.97
1671,1986-07-21,351.0
1672,1986-07-22,350.49
1673,1986-07-23,344.45
1674,1986-07-24,345.49
1675,1986-07-25,346.22
1676,1986-07-28,350.49
1677,1986-07-29,348.4
1678,1986-07-30,348.4
1679,1986-07-31,354.64
1680,1986-08-01,358.8
1681,1986-08-04,356.83
1682,1986-08-05,355.68
1683,1986-08-06,358.8
1684,1986-08-07,359.12
1685,1986-08-08,366.08
1686,1986-08-11,385.0
1687,1986-08-12,381.68
1688,1986-08-13,388.54
1689,1986-08-14,382.51
1690,1986-08-15,382.51
1691,1986-08-18,374.71
1692,1986-08-19,372.11
1693,1986-08-20,375.65
1694,1986-08-21,381.68
1695,1986-08-22,379.39
1696,1986-08-26,378.14
1697,1986-08-27,378.04
1698,1986-08-28,383.24
1699,1986-08-29,383.45
1700,1986-09-01,387.71
1701,1986-09-02,391.24
1702,1986-09-03,404.87
1703,1986-09-04,403.72
1704,1986-09-05,417.45
1705,1986-09-08,415.68
1706,1986-09-09,409.75
1707,1986-09-10,416.4
1708,1986-09-11,400.7
1709,1986-09-12,417.49
1710,1986-09-15,409.57
1711,1986-09-16,413.26
1712,1986-09-17,411.35
1713,1986-09-18,416.4
1714,1986-09-19,428.96
1715,1986-09-22,435.1
1716,1986-09-23,431.82
1717,1986-09-24,433.05
1718,1986-09-25,431.82
1719,1986-09-26,431.0
1720,1986-09-29,427.45
1721,1986-09-30,422.81
1722,1986-10-01,422.95
1723,1986-10-02,432.1
1724,1986-10-03,436.6
1725,1986-10-06,437.15
1726,1986-10-07,437.15
1727,1986-10-08,438.37
1728,1986-10-09,431.82
1729,1986-10-10,430.32
1730,1986-10-13,431.55
1731,1986-10-14,428.27
1732,1986-10-15,422.95
1733,1986-10-16,425.13
1734,1986-10-17,420.49
1735,1986-10-20,425.13
1736,1986-10-21,424.04
1737,1986-10-22,423.63
1738,1986-10-23,423.77
1739,1986-10-24,411.35
1740,1986-10-27,409.3
1741,1986-10-28,411.35
1742,1986-10-29,404.52
1743,1986-10-30,404.66
1744,1986-10-31,399.88
1745,1986-11-03,405.48
1746,1986-11-04,407.53
1747,1986-11-05,405.48
1748,1986-11-06,407.53
1749,1986-11-07,408.62
1750,1986-11-10,410.53
1751,1986-11-11,403.84
1752,1986-11-12,404.66
1753,1986-11-13,406.98
1754,1986-11-14,407.39
1755,1986-11-17,390.74
1756,1986-11-18,390.33
1757,1986-11-19,392.51
1758,1986-11-20,388.69
1759,1986-11-21,382.82
1760,1986-11-24,381.05
1761,1986-11-25,383.78
1762,1986-11-26,381.05
1763,1986-11-27,382.82
1764,1986-11-28,388.96
1765,1986-12-01,391.01
1766,1986-12-02,387.87
1767,1986-12-03,391.69
1768,1986-12-04,386.92
1769,1986-12-05,387.19
1770,1986-12-08,386.92
1771,1986-12-09,386.1
1772,1986-12-10,390.33
1773,1986-12-11,387.74
1774,1986-12-12,389.78
1775,1986-12-15,393.88
1776,1986-12-16,393.33
1777,1986-12-17,391.29
1778,1986-12-18,392.24
1779,1986-12-19,391.15
1780,1986-12-22,392.38
1781,1986-12-23,388.69
1782,1986-12-24,387.87
1783,1986-12-29,387.33
1784,1986-12-30,387.87
1785,1986-12-31,390.19
1786,1987-01-02,403.1
1787,1987-01-05,399.08
1788,1987-01-06,400.71
1789,1987-01-07,399.84
1790,1987-01-08,401.47
1791,1987-01-09,403.97
1792,1987-01-12,410.6
1793,1987-01-13,409.18
1794,1987-01-14,417.44
1795,1987-01-15,414.61
1796,1987-01-16,415.37
1797,1987-01-19,421.46
1798,1987-01-20,414.18
1799,1987-01-21,406.58
1800,1987-01-22,408.75
1801,1987-01-23,402.78
1802,1987-01-26,407.34
1803,1987-01-27,411.14
1804,1987-01-28,406.9
1805,1987-01-29,409.18
1806,1987-01-30,403.43
1807,1987-02-02,406.36
1808,1987-02-03,399.84
1809,1987-02-04,402.78
1810,1987-02-05,399.08
1811,1987-02-06,403.1
1812,1987-02-09,405.71
1813,1987-02-10,402.56
1814,1987-02-11,400.5
1815,1987-02-12,400.39
1816,1987-02-13,396.91
1817,1987-02-16,396.91
1818,1987-02-17,394.09
1819,1987-02-18,391.05
1820,1987-02-19,393.55
1821,1987-02-20,399.3
1822,1987-02-23,403.43
1823,1987-02-24,401.47
1824,1987-02-25,405.71
1825,1987-02-26,403.86
1826,1987-02-27,405.27
1827,1987-03-02,404.19
1828,1987-03-03,404.4
1829,1987-03-04,406.03
1830,1987-03-05,410.38
1831,1987-03-06,405.82
1832,1987-03-09,403.97
1833,1987-03-10,405.71
1834,1987-03-11,406.58
1835,1987-03-12,408.21
1836,1987-03-13,404.4
1837,1987-03-16,405.17
1838,1987-03-17,402.56
1839,1987-03-18,404.73
1840,1987-03-19,403.43
1841,1987-03-20,403.97
1842,1987-03-23,407.88
1843,1987-03-24,412.99
1844,1987-03-25,411.9
1845,1987-03-26,411.03
1846,1987-03-27,419.94
1847,1987-03-30,420.69
1848,1987-03-31,417.76
1849,1987-04-01,417.0
1850,1987-04-02,417.55
1851,1987-04-03,419.18
1852,1987-04-06,418.63
1853,1987-04-07,422.0
1854,1987-04-08,419.61
1855,1987-04-09,431.99
1856,1987-04-10,432.21
1857,1987-04-13,437.85
1858,1987-04-14,450.34
1859,1987-04-15,441.76
1860,1987-04-16,442.85
1861,1987-04-20,452.52
1862,1987-04-21,447.19
1863,1987-04-22,449.8
1864,1987-04-23,459.68
1865,1987-04-24,461.86
1866,1987-04-27,443.72
1867,1987-04-28,451.65
1868,1987-04-29,451.65
1869,1987-04-30,453.6
1870,1987-05-01,456.53
1871,1987-05-04,460.01
1872,1987-05-05,458.05
1873,1987-05-06,458.16
1874,1987-05-07,457.41
1875,1987-05-08,454.57
1876,1987-05-11,455.69
1877,1987-05-12,458.79
1878,1987-05-13,458.06
1879,1987-05-14,463.67
1880,1987-05-15,467.49
1881,1987-05-18,473.69
1882,1987-05-19,469.8
1883,1987-05-20,474.94
1884,1987-05-21,469.47
1885,1987-05-22,464.0
1886,1987-05-25,465.45
1887,1987-05-26,451.08
1888,1987-05-27,448.97
1889,1987-05-28,451.67
1890,1987-05-29,451.27
1891,1987-06-01,446.66
1892,1987-06-02,455.89
1893,1987-06-03,451.47
1894,1987-06-04,452.59
1895,1987-06-05,453.58
1896,1987-06-08,455.96
1897,1987-06-09,452.73
1898,1987-06-10,457.41
1899,1987-06-11,458.0
1900,1987-06-12,454.37
1901,1987-06-15,451.14
1902,1987-06-16,451.74
1903,1987-06-17,446.79
1904,1987-06-18,450.22
1905,1987-06-19,449.5
1906,1987-06-22,437.04
1907,1987-06-23,440.46
1908,1987-06-24,443.56
1909,1987-06-25,440.66
1910,1987-06-26,443.69
1911,1987-06-29,445.94
1912,1987-06-30,448.64
1913,1987-07-01,446.86
1914,1987-07-02,445.74
1915,1987-07-03,443.69
1916,1987-07-06,443.5
1917,1987-07-07,442.25
1918,1987-07-08,444.75
1919,1987-07-09,445.28
1920,1987-07-10,444.16
1921,1987-07-13,446.46
1922,1987-07-14,447.39
1923,1987-07-15,452.92
1924,1987-07-16,452.99
1925,1987-07-17,450.15
1926,1987-07-20,451.47
1927,1987-07-21,453.06
1928,1987-07-22,454.57
1929,1987-07-23,454.83
1930,1987-07-24,453.71
1931,1987-07-27,453.45
1932,1987-07-28,456.35
1933,1987-07-29,457.47
1934,1987-07-30,459.19
1935,1987-07-31,463.73
1936,1987-08-03,472.24
1937,1987-08-04,477.64
1938,1987-08-05,466.57
1939,1987-08-06,467.75
1940,1987-08-07,463.34
1941,1987-08-10,460.04
1942,1987-08-11,464.0
1943,1987-08-12,462.88
1944,1987-08-13,459.58
1945,1987-08-14,451.74
1946,1987-08-17,453.65
1947,1987-08-18,458.39
1948,1987-08-19,458.0
1949,1987-08-20,456.48
1950,1987-08-21,454.97
1951,1987-08-24,460.44
1952,1987-08-25,457.14
1953,1987-08-26,457.87
1954,1987-08-27,456.48
1955,1987-08-28,452.86
1956,1987-08-31,452.86
1957,1987-09-01,454.37
1958,1987-09-02,462.94
1959,1987-09-03,463.67
1960,1987-09-04,462.68
1961,1987-09-07,463.73
1962,1987-09-08,458.06
1963,1987-09-09,456.34
1964,1987-09-10,460.14
1965,1987-09-11,458.49
1966,1987-09-14,456.52
1967,1987-09-15,458.24
1968,1987-09-16,457.51
1969,1987-09-17,459.23
1970,1987-09-18,460.94
1971,1987-09-21,459.72
1972,1987-09-22,461.68
1973,1987-09-23,461.56
1974,1987-09-24,461.56
1975,1987-09-25,459.78
1976,1987-09-28,459.65
1977,1987-09-29,459.72
1978,1987-09-30,458.98
1979,1987-10-01,453.46
1980,1987-10-02,454.87
1981,1987-10-05,456.83
1982,1987-10-06,457.02
1983,1987-10-07,457.63
1984,1987-10-08,458.0
1985,1987-10-09,461.37
1986,1987-10-12,461.56
1987,1987-10-13,458.55
1988,1987-10-14,460.64
1989,1987-10-15,462.35
1990,1987-10-16,467.2
1991,1987-10-19,479.23
1992,1987-10-20,465.97
1993,1987-10-21,466.89
1994,1987-10-22,470.21
1995,1987-10-23,473.15
1996,1987-10-26,475.79
1997,1987-10-27,475.24
1998,1987-10-28,478.92
1999,1987-10-29,470.88
2000,1987-10-30,468.67
2001,1987-11-02,469.47
2002,1987-11-03,467.88
2003,1987-11-04,465.85
2004,1987-11-05,457.14
2005,1987-11-06,460.14
2006,1987-11-09,461.99
2007,1987-11-10,460.7
2008,1987-11-11,461.37
2009,1987-11-12,463.09
2010,1987-11-13,464.38
2011,1987-11-16,461.56
2012,1987-11-17,464.44
2013,1987-11-18,462.91
2014,1987-11-19,464.75
2015,1987-11-20,469.17
2016,1987-11-23,474.87
2017,1987-11-24,474.81
2018,1987-11-25,476.4
2019,1987-11-26,477.39
2020,1987-11-27,484.5
2021,1987-11-30,490.46
2022,1987-12-01,489.96
2023,1987-12-02,487.45
2024,1987-12-03,488.06
2025,1987-12-04,483.28
2026,1987-12-07,481.25
2027,1987-12-08,483.34
2028,1987-12-09,484.14
2029,1987-12-10,492.11
2030,1987-12-11,496.71
2031,1987-12-14,498.25
2032,1987-12-15,482.48
2033,1987-12-16,485.67
2034,1987-12-17,485.0
2035,1987-12-18,479.96
2036,1987-12-21,479.47
2037,1987-12-22,483.4
2038,1987-12-23,482.66
2039,1987-12-24,485.85
2040,1987-12-28,487.57
2041,1987-12-29,485.98
2042,1987-12-30,482.48
2043,1987-12-31,485.85
2044,1988-01-04,480.76
2045,1988-01-05,480.76
2046,1988-01-06,483.28
2047,1988-01-07,481.31
2048,1988-01-08,483.95
2049,1988-01-11,481.87
2050,1988-01-12,480.59
2051,1988-01-13,480.36
2052,1988-01-14,487.06
2053,1988-01-15,473.96
2054,1988-01-18,475.68
2055,1988-01-19,477.08
2056,1988-01-20,476.3
2057,1988-01-21,478.41
2058,1988-01-22,477.47
2059,1988-01-25,469.44
2060,1988-01-26,470.07
2061,1988-01-27,465.78
2062,1988-01-28,466.56
2063,1988-01-29,454.01
2064,1988-02-01,454.63
2065,1988-02-02,454.01
2066,1988-02-03,439.35
